ts_code,symbol,name,area,industry,market,list_date
002818.SZ,002818,富森美,四川,其他商业,主板,20161109
603101.SH,603101,汇嘉时代,新疆,百货,主板,20160506
603528.SH,603528,多伦科技,江苏,软件服务,主板,20160503
603883.SH,603883,老百姓,湖南,医药商业,主板,20150423
002735.SZ,002735,王子新材,深圳,塑料,主板,20141203
603885.SH,603885,吉祥航空,上海,空运,主板,20150527
603909.SH,603909,建发合诚,福建,建筑工程,主板,20160628
002780.SZ,002780,三夫户外,北京,服饰,主板,20151209
002741.SZ,002741,光华科技,广东,化工原料,主板,20150216
603017.SH,603017,中衡设计,江苏,建筑工程,主板,20141231
603798.SH,603798,康普顿,山东,石油加工,主板,20160406
002729.SZ,002729,好利科技,福建,元器件,主板,20140912
603779.SH,603779,威龙股份,山东,红黄酒,主板,20160516
002733.SZ,002733,雄韬股份,深圳,电气设备,主板,20141203
002747.SZ,002747,埃斯顿,江苏,机械基件,主板,20150320
603998.SH,603998,方盛制药,湖南,中成药,主板,20141205
603901.SH,603901,永创智能,浙江,专用机械,主板,20150529
603918.SH,603918,金桥信息,上海,软件服务,主板,20150528
603703.SH,603703,盛洋科技,浙江,元器件,主板,20150423
603567.SH,603567,珍宝岛,黑龙江,中成药,主板,20150424
603608.SH,603608,天创时尚,广东,服饰,主板,20160218
603031.SH,603031,XD安孚科,安徽,电气设备,主板,20160822
603520.SH,603520,司太立,浙江,化学制药,主板,20160309
603999.SH,603999,读者传媒,甘肃,出版业,主板,20151210
002755.SZ,002755,奥赛康,北京,化学制药,主板,20150515
601882.SH,601882,海天精工,浙江,机床制造,主板,20161107
601512.SH,601512,中新集团,江苏,园区开发,主板,20191220
601985.SH,601985,中国核电,北京,新型电力,主板,20150610
601069.SH,601069,西部黄金,新疆,黄金,主板,20150122
002749.SZ,002749,国光股份,四川,农药化肥,主板,20150320
601015.SH,601015,陕西黑猫,陕西,焦炭加工,主板,20141105
002737.SZ,002737,葵花药业,黑龙江,中成药,主板,20141230
603025.SH,603025,大豪科技,北京,纺织机械,主板,20150422
603969.SH,603969,银龙股份,天津,其他建材,主板,20150227
601811.SH,601811,新华文轩,四川,出版业,主板,20160808
603667.SH,603667,五洲新春,浙江,机械基件,主板,20161025
603660.SH,603660,苏州科达,江苏,IT设备,主板,20161201
002775.SZ,002775,文科股份,广东,建筑工程,主板,20150629
002766.SZ,002766,索菱股份,深圳,汽车配件,主板,20150611
002763.SZ,002763,汇洁股份,深圳,服饰,主板,20150610
601968.SH,601968,宝钢包装,上海,广告包装,主板,20150611
603868.SH,603868,飞科电器,上海,家用电器,主板,20160418
603421.SH,603421,鼎信通讯,山东,通信设备,主板,20161011
603515.SH,603515,欧普照明,上海,家用电器,主板,20160819
603919.SH,603919,金徽酒,甘肃,白酒,主板,20160310
603556.SH,603556,海兴电力,浙江,电器仪表,主板,20161110
601500.SH,601500,通用股份,江苏,汽车配件,主板,20160919
603816.SH,603816,顾家家居,浙江,家居用品,主板,20161014
603569.SH,603569,长久物流,北京,公路,主板,20160810
603898.SH,603898,好莱客,广东,家居用品,主板,20150217
603612.SH,603612,索通发展,山东,矿物制品,主板,20170718
600939.SH,600939,重庆建工,重庆,建筑工程,主板,20170221
603558.SH,603558,健盛集团,浙江,纺织,主板,20150127
603090.SH,603090,宏盛股份,江苏,专用机械,主板,20160831
603160.SH,603160,汇顶科技,深圳,半导体,主板,20161017
603012.SH,603012,创力集团,上海,专用机械,主板,20150320
603887.SH,603887,城地香江,上海,软件服务,主板,20161010
603663.SH,603663,三祥新材,福建,小金属,主板,20160801
603636.SH,603636,南威软件,福建,软件服务,主板,20141230
002788.SZ,002788,鹭燕医药,福建,医药商业,主板,20160218
603618.SH,603618,杭电股份,浙江,电气设备,主板,20150217
603986.SH,603986,兆易创新,北京,半导体,主板,20160818
603588.SH,603588,高能环境,北京,环境保护,主板,20141229
002760.SZ,002760,凤形股份,江西,机械基件,主板,20150611
002819.SZ,002819,东方中科,北京,电器仪表,主板,20161111
603118.SH,603118,共进股份,深圳,通信设备,主板,20150225
002793.SZ,002793,罗欣药业,山东,化学制药,主板,20160415
002806.SZ,002806,华锋股份,广东,汽车配件,主板,20160726
002787.SZ,002787,华源控股,江苏,广告包装,主板,20151231
002811.SZ,002811,郑中设计,深圳,装修装饰,主板,20160908
603189.SH,603189,网达软件,上海,软件服务,主板,20160914
002821.SZ,002821,凯莱英,天津,生物制药,主板,20161118
002809.SZ,002809,红墙股份,广东,化工原料,主板,20160823
002832.SZ,002832,比音勒芬,广东,服饰,主板,20161223
002817.SZ,002817,黄山胶囊,安徽,化学制药,主板,20161025
002979.SZ,002979,雷赛智能,深圳,专用机械,主板,20200408
002795.SZ,002795,永和智控,浙江,机械基件,主板,20160428
603718.SH,603718,海利生物,上海,农业综合,主板,20150515
601900.SH,601900,南方传媒,广东,出版业,主板,20160215
002790.SZ,002790,瑞尔特,福建,家居用品,主板,20160308
002753.SZ,002753,永东股份,山西,化工原料,主板,20150519
603799.SH,603799,华友钴业,浙江,小金属,主板,20150129
600936.SH,600936,北投科技,广西,软件服务,主板,20160815
603690.SH,603690,至纯科技,上海,半导体,主板,20170113
002758.SZ,002758,浙农股份,浙江,批发业,主板,20150527
002759.SZ,002759,天际股份,广东,电气设备,主板,20150528
603159.SH,603159,上海亚虹,上海,专用机械,主板,20160812
603589.SH,603589,口子窖,安徽,白酒,主板,20150629
601606.SH,601606,长城军工,安徽,专用机械,主板,20180806
603317.SH,603317,天味食品,四川,食品,主板,20190416
603977.SH,603977,国泰集团,江西,化工原料,主板,20161111
603900.SH,603900,莱绅通灵,江苏,服饰,主板,20161123
601366.SH,601366,利群股份,山东,百货,主板,20170412
601212.SH,601212,白银有色,甘肃,铜,主板,20170215
002797.SZ,002797,第一创业,深圳,证券,主板,20160511
603060.SH,603060,国检集团,北京,建筑工程,主板,20161109
603367.SH,603367,辰欣药业,山东,化学制药,主板,20170929
603315.SH,603315,福鞍股份,辽宁,环境保护,主板,20150424
603800.SH,603800,洪田股份,江苏,专用机械,主板,20151210
603600.SH,603600,永艺股份,浙江,家居用品,主板,20150123
603936.SH,603936,博敏电子,广东,元器件,主板,20151209
603616.SH,603616,韩建河山,北京,水泥,主板,20150611
002923.SZ,002923,润都股份,广东,化学制药,主板,20180105
603338.SH,603338,浙江鼎力,浙江,工程机械,主板,20150325
601966.SH,601966,玲珑轮胎,山东,汽车配件,主板,20160706
603018.SH,603018,华设集团,江苏,建筑工程,主板,20141013
603222.SH,603222,济民健康,浙江,医疗保健,主板,20150217
603108.SH,603108,润达医疗,上海,医药商业,主板,20150527
002813.SZ,002813,路畅科技,深圳,汽车配件,主板,20161012
003016.SZ,003016,欣贺股份,福建,服饰,主板,20201026
002823.SZ,002823,凯中精密,深圳,机械基件,主板,20161124
601611.SH,601611,中国核建,上海,建筑工程,主板,20160606
603508.SH,603508,思维列控,河南,IT设备,主板,20151224
603929.SH,603929,亚翔集成,江苏,装修装饰,主板,20161230
603022.SH,603022,新通联,上海,广告包装,主板,20150518
603131.SH,603131,上海沪工,上海,专用机械,主板,20160607
002820.SZ,002820,桂发祥,天津,食品,主板,20161118
603085.SH,603085,天成自控,浙江,汽车配件,主板,20150630
603020.SH,603020,爱普股份,上海,食品,主板,20150325
603198.SH,603198,迎驾贡酒,安徽,白酒,主板,20150528
601086.SH,601086,国芳集团,甘肃,百货,主板,20170929
603958.SH,603958,哈森股份,江苏,服饰,主板,20160629
603738.SH,603738,泰晶科技,湖北,元器件,主板,20160928
603339.SH,603339,四方科技,江苏,专用机械,主板,20160519
603266.SH,603266,天龙股份,浙江,汽车配件,主板,20170110
002731.SZ,002731,萃华珠宝,辽宁,服饰,主板,20141104
002777.SZ,002777,久远银海,四川,软件服务,主板,20151231
002803.SZ,002803,吉宏股份,福建,互联网,主板,20160712
603939.SH,603939,益丰药房,湖南,医药商业,主板,20150217
603306.SH,603306,华懋科技,福建,汽车配件,主板,20140926
603169.SH,603169,兰石重装,甘肃,专用机械,主板,20141009
603859.SH,603859,能科科技,北京,软件服务,主板,20161021
603878.SH,603878,武进不锈,江苏,钢加工,主板,20161219
002772.SZ,002772,众兴菌业,甘肃,种植业,主板,20150626
002828.SZ,002828,贝肯能源,新疆,石油开采,主板,20161208
603033.SH,603033,三维股份,浙江,橡胶,主板,20161207
603311.SH,603311,金海高科,浙江,家用电器,主板,20150518
002856.SZ,002856,美芝股份,深圳,装修装饰,主板,20170320
603028.SH,603028,赛福天,江苏,钢加工,主板,20160331
603036.SH,603036,如通股份,江苏,专用机械,主板,20161209
603602.SH,603602,纵横通信,浙江,通信设备,主板,20170810
603066.SH,603066,音飞储存,江苏,仓储物流,主板,20150611
603027.SH,603027,千禾味业,四川,食品,主板,20160307
603987.SH,603987,康德莱,上海,医疗保健,主板,20161121
603678.SH,603678,火炬电子,福建,元器件,主板,20150126
601127.SH,601127,赛力斯,重庆,汽车整车,主板,20160615
002829.SZ,002829,星网宇达,北京,航空,主板,20161213
603258.SH,603258,电魂网络,浙江,互联网,主板,20161026
603319.SH,603319,美湖股份,湖南,汽车配件,主板,20161130
603568.SH,603568,伟明环保,浙江,环境保护,主板,20150528
603444.SH,603444,吉比特,福建,互联网,主板,20170104
603029.SH,603029,天鹅股份,山东,农用机械,主板,20160427
002812.SZ,002812,恩捷股份,云南,电气设备,主板,20160914
603639.SH,603639,海利尔,山东,农药化肥,主板,20170112
603658.SH,603658,安图生物,河南,医疗保健,主板,20160901
603043.SH,603043,广州酒家,广东,食品,主板,20170627
603313.SH,603313,梦百合,江苏,家居用品,主板,20161013
603819.SH,603819,神力股份,江苏,电气设备,主板,20161125
603299.SH,603299,苏盐井神,江苏,食品,主板,20151231
603026.SH,603026,石大胜华,山东,化工原料,主板,20150529
002825.SZ,002825,纳尔股份,上海,化工原料,主板,20161129
600977.SH,600977,中国电影,北京,影视音像,主板,20160809
603300.SH,603300,海南华铁,浙江,多元金融,主板,20150529
603598.SH,603598,引力传媒,北京,互联网,主板,20150527
603019.SH,603019,中科曙光,天津,IT设备,主板,20141106
603689.SH,603689,皖天然气,安徽,供气供热,主板,20170110
603519.SH,603519,立霸股份,江苏,家用电器,主板,20150319
002785.SZ,002785,万里石,福建,其他建材,主板,20151223
603067.SH,603067,振华股份,湖北,化工原料,主板,20160913
603601.SH,603601,再升科技,重庆,玻璃,主板,20150122
002835.SZ,002835,同为股份,深圳,IT设备,主板,20161228
601878.SH,601878,浙商证券,浙江,证券,主板,20170626
603682.SH,603682,锦和商管,上海,房产服务,主板,20200421
603886.SH,603886,元祖股份,上海,食品,主板,20161228
603858.SH,603858,步长制药,山东,中成药,主板,20161118
002736.SZ,002736,国信证券,深圳,证券,主板,20141229
603345.SH,603345,安井食品,福建,食品,主板,20170222
002765.SZ,002765,蓝黛科技,重庆,元器件,主板,20150612
002810.SZ,002810,山东赫达,山东,化工原料,主板,20160826
603808.SH,603808,歌力思,深圳,服饰,主板,20150422
603737.SH,603737,三棵树,福建,染料涂料,主板,20160603
603778.SH,603778,国晟科技,北京,电气设备,主板,20151231
603223.SH,603223,恒通股份,山东,公路,主板,20150630
603016.SH,603016,新宏泰,江苏,电气设备,主板,20160701
603628.SH,603628,清源股份,福建,电气设备,主板,20170112
603968.SH,603968,醋化股份,江苏,化工原料,主板,20150518
601858.SH,601858,中国科传,北京,出版业,主板,20170118
603239.SH,603239,浙江仙通,浙江,汽车配件,主板,20161230
603186.SH,603186,华正新材,浙江,元器件,主板,20170103
603716.SH,603716,塞力医疗,湖北,医药商业,主板,20161031
603888.SH,603888,新华网,北京,互联网,主板,20161028
603416.SH,603416,信捷电气,江苏,电器仪表,主板,20161221
603633.SH,603633,徕木股份,上海,汽车配件,主板,20161117
603098.SH,603098,森特股份,北京,装修装饰,主板,20161216
603669.SH,603669,灵康药业,西藏,化学制药,主板,20150528
601163.SH,601163,三角轮胎,山东,汽车配件,主板,20160909
603505.SH,603505,金石资源,浙江,化工原料,主板,20170503
603708.SH,603708,家家悦,山东,超市连锁,主板,20161213
002865.SZ,002865,钧达股份,海南,电气设备,主板,20170425
002836.SZ,002836,新宏泽,广东,广告包装,主板,20161229
002842.SZ,002842,翔鹭钨业,广东,小金属,主板,20170119
002824.SZ,002824,和胜股份,广东,铝,主板,20170112
603983.SH,603983,丸美生物,广东,日用化工,主板,20190725
603203.SH,603203,快克智能,江苏,专用机械,主板,20161108
603035.SH,603035,常熟汽饰,江苏,汽车配件,主板,20170105
603727.SH,603727,XD博迈科,天津,石油开采,主板,20161122
600908.SH,600908,无锡银行,江苏,银行,主板,20160923
002839.SZ,002839,张家港行,江苏,银行,主板,20170124
601229.SH,601229,上海银行,上海,银行,主板,20161116
603323.SH,603323,苏农银行,江苏,银行,主板,20161129
600919.SH,600919,江苏银行,江苏,银行,主板,20160802
002807.SZ,002807,江阴银行,江苏,银行,主板,20160902
601128.SH,601128,常熟银行,江苏,银行,主板,20160930
601997.SH,601997,贵阳银行,贵州,银行,主板,20160816
600926.SH,600926,杭州银行,浙江,银行,主板,20161027
601838.SH,601838,成都银行,四川,银行,主板,20180131
603322.SH,603322,超讯通信,广东,通信设备,主板,20160728
603336.SH,603336,宏辉果蔬,广东,农业综合,主板,20161124
002840.SZ,002840,华统股份,浙江,食品,主板,20170110
601881.SH,601881,中国银河,北京,证券,主板,20170123
603797.SH,603797,联泰环保,广东,环境保护,主板,20170413
002833.SZ,002833,弘亚数控,广东,专用机械,主板,20161228
603585.SH,603585,苏利股份,江苏,农药化肥,主板,20161214
002831.SZ,002831,裕同科技,深圳,广告包装,主板,20161216
002845.SZ,002845,同兴达,深圳,元器件,主板,20170125
603990.SH,603990,麦迪科技,江苏,软件服务,主板,20161208
603577.SH,603577,汇金通,山东,电气设备,主板,20161222
603298.SH,603298,杭叉集团,浙江,工程机械,主板,20161227
603668.SH,603668,天马科技,福建,饲料,主板,20170117
603966.SH,603966,法兰泰克,江苏,专用机械,主板,20170125
603833.SH,603833,欧派家居,广东,家居用品,主板,20170328
002837.SZ,002837,英维克,深圳,专用机械,主板,20161229
002857.SZ,002857,三晖电气,河南,电器仪表,主板,20170323
002841.SZ,002841,视源股份,广东,元器件,主板,20170119
603637.SH,603637,镇海股份,浙江,建筑工程,主板,20170208
603877.SH,603877,太平鸟,浙江,服饰,主板,20170109
603928.SH,603928,兴业股份,江苏,化工原料,主板,20161212
603086.SH,603086,先达股份,山东,农药化肥,主板,20170511
603218.SH,603218,日月股份,浙江,电气设备,主板,20161228
603823.SH,603823,百合花,浙江,染料涂料,主板,20161220
603228.SH,603228,景旺电子,深圳,元器件,主板,20170106
002960.SZ,002960,青鸟消防,河北,专用机械,主板,20190809
603638.SH,603638,艾迪精密,山东,专用机械,主板,20170120
603579.SH,603579,荣泰健康,上海,家用电器,主板,20170111
603677.SH,603677,奇精机械,浙江,家用电器,主板,20170206
002858.SZ,002858,力盛体育,上海,文教休闲,主板,20170324
603177.SH,603177,德创环保,浙江,环境保护,主板,20170207
603538.SH,603538,美诺华,浙江,化学制药,主板,20170407
601020.SH,601020,华钰矿业,西藏,铅锌,主板,20160316
603039.SH,603039,泛微网络,上海,软件服务,主板,20170113
603037.SH,603037,凯众股份,上海,汽车配件,主板,20170120
603811.SH,603811,诚意药业,浙江,化学制药,主板,20170315
601375.SH,601375,中原证券,河南,证券,主板,20170103
603881.SH,603881,数据港,上海,软件服务,主板,20170208
